line_no, Core 0 lines , Core 1 lines
19520 , 0 , 0
19521 , 0 , 0
19522 , 0 , 101
19523 , 0 , 0
19524 , 0 , 0
19525 , 0 , 0
19526 , 0 , 0
19527 , 0 , 84
19528 , 0 , 0
19529 , 0 , 0
19530 , 111 , 0
19531 , 111 , 0
19532 , 90 , 0
19533 , 0 , 0
19534 , 0 , 0
19535 , 0 , 0
19536 , 0 , 111
19537 , 0 , 0
19538 , 0 , 0
19539 , 0 , 106
19540 , 0 , 0
19541 , 0 , 0
19542 , 0 , 0
19543 , 110 , 0
19544 , 94 , 0
19545 , 0 , 0
19546 , 88 , 0
19547 , 0 , 0
19548 , 0 , 0
19549 , 0 , 74
19550 , 0 , 0
19551 , 0 , 0
19552 , 106 , 0
19553 , 0 , 127
19554 , 0 , 0
19555 , 0 , 0
19556 , 101 , 0
19557 , 105 , 0
19558 , 0 , 0
19559 , 0 , 0
19560 , 107 , 0
19561 , 0 , 0
19562 , 0 , 0
19563 , 0 , 0
19564 , 0 , 0
19565 , 319 , 0
19566 , 0 , 0
19567 , 0 , 233
19568 , 0 , 0
19569 , 0 , 0
19570 , 84 , 0
19571 , 87 , 114
19572 , 0 , 0
19573 , 95 , 0
19574 , 0 , 0
19575 , 0 , 120
19576 , 0 , 0
19577 , 0 , 0
19578 , 0 , 0
19579 , 0 , 0
19580 , 0 , 0
19581 , 0 , 0
19582 , 0 , 0
19583 , 0 , 0
19584 , 0 , 0
19585 , 0 , 0
19586 , 0 , 0
19587 , 218 , 0
19588 , 0 , 0
19589 , 0 , 0
19590 , 0 , 0
19591 , 0 , 0
19592 , 0 , 0
19593 , 0 , 0
19594 , 0 , 0
19595 , 214 , 0
19596 , 0 , 103
19597 , 0 , 0
19598 , 0 , 123
19599 , 0 , 0
19600 , 0 , 92
19601 , 0 , 0
19602 , 0 , 0
19603 , 102 , 95
19604 , 86 , 0
19605 , 108 , 110
19606 , 0 , 0
19607 , 0 , 0
19608 , 92 , 185
19609 , 0 , 0
19610 , 0 , 0
19611 , 0 , 0
19612 , 0 , 0
19613 , 335 , 106
19614 , 0 , 0
19615 , 96 , 0
19616 , 110 , 0
19617 , 200 , 0
19618 , 0 , 96
19619 , 0 , 91
19620 , 0 , 0
19621 , 0 , 225
19622 , 0 , 0
19623 , 0 , 0
19624 , 0 , 0
19625 , 0 , 0
19626 , 0 , 99
19627 , 0 , 0
19628 , 0 , 0
19629 , 0 , 113
19630 , 0 , 98
19631 , 0 , 0
19632 , 101 , 110
19633 , 96 , 0
19634 , 112 , 0
19635 , 75 , 0
19636 , 0 , 0
19637 , 98 , 0
19638 , 0 , 0
19639 , 0 , 0
19640 , 0 , 0
19641 , 110 , 0
19642 , 102 , 0
19643 , 0 , 0
19644 , 0 , 0
19645 , 0 , 113
19646 , 0 , 0
19647 , 0 , 0
19648 , 0 , 0
19649 , 0 , 0
19650 , 91 , 106
19651 , 0 , 0
19652 , 0 , 0
19653 , 0 , 0
19654 , 0 , 0
19655 , 0 , 0
19656 , 0 , 113
19657 , 138 , 0
19658 , 0 , 0
19659 , 0 , 0
19660 , 0 , 119
19661 , 0 , 0
19662 , 0 , 0
19663 , 0 , 0
19664 , 0 , 232
19665 , 0 , 0
19666 , 97 , 0
19667 , 0 , 0
19668 , 0 , 0
19669 , 0 , 77
19670 , 0 , 0
19671 , 121 , 0
19672 , 108 , 98
19673 , 0 , 111
19674 , 0 , 0
19675 , 0 , 0
19676 , 0 , 0
19677 , 109 , 0
19678 , 103 , 117
19679 , 0 , 104
19680 , 116 , 0
19681 , 0 , 0
19682 , 0 , 104
19683 , 0 , 0
19684 , 0 , 0
19685 , 77 , 0
19686 , 0 , 0
19687 , 0 , 0
19688 , 99 , 0
19689 , 0 , 0
19690 , 0 , 0
19691 , 0 , 0
19692 , 100 , 0
19693 , 106 , 0
19694 , 0 , 0
19695 , 0 , 0
19696 , 0 , 0
19697 , 0 , 0
19698 , 0 , 0
19699 , 0 , 0
19700 , 0 , 101
19701 , 0 , 0
19702 , 0 , 0
19703 , 0 , 0
19704 , 0 , 0
19705 , 0 , 0
19706 , 0 , 0
19707 , 0 , 0
19708 , 235 , 0
19709 , 0 , 99
19710 , 0 , 0
19711 , 0 , 0
19712 , 0 , 0
19713 , 0 , 0
19714 , 0 , 0
19715 , 0 , 0
19716 , 125 , 98
19717 , 0 , 0
19718 , 0 , 0
19719 , 0 , 0
19720 , 0 , 102
19721 , 105 , 184
19722 , 221 , 0
19723 , 0 , 0
19724 , 0 , 0
19725 , 0 , 0
19726 , 0 , 0
19727 , 0 , 0
19728 , 114 , 216
19729 , 0 , 0
19730 , 0 , 0
19731 , 0 , 122
19732 , 0 , 0
19733 , 0 , 0
19734 , 6448 , 0
19735 , 0 , 0
19736 , 0 , 0
19737 , 0 , 0
19738 , 0 , 0
19739 , 0 , 0
19740 , 0 , 81
19741 , 0 , 188
19742 , 0 , 0
19743 , 114 , 0
19744 , 0 , 0
19745 , 0 , 0
19746 , 124 , 108
19747 , 0 , 0
19748 , 0 , 0
19749 , 0 , 0
19750 , 0 , 0
19751 , 0 , 0
19752 , 107 , 88
19753 , 0 , 0
19754 , 0 , 0
19755 , 0 , 0
19756 , 0 , 0
19757 , 0 , 0
19758 , 0 , 0
19759 , 0 , 0
19760 , 113 , 93
19761 , 0 , 0
19762 , 0 , 0
19763 , 0 , 0
19764 , 99 , 0
19765 , 0 , 95
19766 , 0 , 0
19767 , 0 , 0
19768 , 118 , 0
19769 , 0 , 0
19770 , 0 , 0
19771 , 0 , 0
19772 , 0 , 0
19773 , 98 , 0
19774 , 100 , 0
19775 , 0 , 0
19776 , 0 , 0
19777 , 0 , 0
19778 , 0 , 90
19779 , 0 , 100
19780 , 108 , 0
19781 , 113 , 0
19782 , 0 , 0
19783 , 0 , 0
19784 , 0 , 111
19785 , 0 , 0
19786 , 0 , 0
19787 , 0 , 0
19788 , 0 , 0
19789 , 0 , 99
19790 , 0 , 0
19791 , 0 , 0
19792 , 0 , 0
19793 , 125 , 0
19794 , 0 , 0
19795 , 0 , 0
19796 , 0 , 0
19797 , 0 , 0
19798 , 0 , 0
19799 , 0 , 0
19800 , 121 , 0
19801 , 0 , 0
19802 , 0 , 0
19803 , 99 , 0
19804 , 0 , 0
19805 , 224 , 0
19806 , 101 , 93
19807 , 0 , 0
19808 , 114 , 0
19809 , 100 , 0
19810 , 0 , 192
19811 , 0 , 0
19812 , 0 , 99
19813 , 207 , 0
19814 , 0 , 0
19815 , 103 , 113
19816 , 214 , 0
19817 , 0 , 117
19818 , 0 , 0
19819 , 0 , 0
19820 , 0 , 0
19821 , 0 , 0
19822 , 122 , 0
19823 , 0 , 0
19824 , 110 , 0
19825 , 0 , 0
19826 , 0 , 97
19827 , 0 , 0
19828 , 0 , 0
19829 , 109 , 0
19830 , 0 , 0
19831 , 0 , 0
19832 , 95 , 96
19833 , 108 , 0
19834 , 0 , 101
19835 , 97 , 0
19836 , 0 , 0
19837 , 0 , 111
19838 , 88 , 0
19839 , 86 , 0
19840 , 0 , 0
19841 , 0 , 0
19842 , 0 , 0
19843 , 104 , 110
19844 , 228 , 0
19845 , 0 , 0
19846 , 0 , 0
19847 , 0 , 0
19848 , 0 , 0
19849 , 220 , 0
19850 , 0 , 0
19851 , 103 , 0
19852 , 0 , 0
19853 , 0 , 0
19854 , 0 , 109
19855 , 0 , 0
19856 , 0 , 0
19857 , 0 , 0
19858 , 0 , 0
19859 , 0 , 107
19860 , 103 , 0
19861 , 0 , 0
19862 , 0 , 0
19863 , 0 , 0
19864 , 0 , 0
19865 , 107 , 0
19866 , 0 , 0
19867 , 100 , 212
19868 , 0 , 0
19869 , 0 , 0
19870 , 0 , 0
19871 , 0 , 0
19872 , 0 , 0
19873 , 0 , 0
19874 , 0 , 111
19875 , 0 , 0
19876 , 116 , 0
19877 , 0 , 0
19878 , 0 , 0
19879 , 0 , 228
19880 , 0 , 0
19881 , 0 , 0
19882 , 0 , 0
19883 , 0 , 0
19884 , 0 , 0
19885 , 0 , 0
19886 , 0 , 0
19887 , 0 , 0
19888 , 112 , 0
19889 , 0 , 0
19890 , 96 , 0
19891 , 0 , 0
19892 , 0 , 0
19893 , 0 , 0
19894 , 0 , 0
19895 , 99 , 0
19896 , 0 , 0
19897 , 0 , 0
19898 , 0 , 80
19899 , 0 , 100
19900 , 0 , 0
19901 , 0 , 0
19902 , 0 , 0
19903 , 106 , 0
19904 , 0 , 0
19905 , 0 , 0
19906 , 0 , 93
19907 , 0 , 0
19908 , 0 , 0
19909 , 0 , 0
19910 , 0 , 0
19911 , 0 , 0
19912 , 0 , 0
19913 , 0 , 0
19914 , 0 , 0
19915 , 0 , 0
19916 , 85 , 0
19917 , 0 , 0
19918 , 0 , 117
19919 , 0 , 0
19920 , 0 , 0
19921 , 0 , 125
19922 , 0 , 99
19923 , 0 , 0
19924 , 0 , 0
19925 , 0 , 116
19926 , 0 , 0
19927 , 0 , 0
19928 , 0 , 0
19929 , 0 , 0
19930 , 0 , 0
19931 , 0 , 0
19932 , 103 , 0
19933 , 236 , 0
19934 , 0 , 0
19935 , 0 , 0
19936 , 0 , 86
19937 , 0 , 0
19938 , 0 , 97
19939 , 0 , 0
19940 , 0 , 0
19941 , 0 , 0
19942 , 0 , 0
19943 , 0 , 0
19944 , 0 , 92
19945 , 0 , 0
19946 , 0 , 0
19947 , 0 , 0
19948 , 0 , 0
19949 , 0 , 94
19950 , 0 , 89
19951 , 0 , 0
19952 , 0 , 0
19953 , 0 , 0
19954 , 0 , 108
19955 , 0 , 0
19956 , 0 , 0
19957 , 0 , 98
19958 , 0 , 0
19959 , 0 , 0
19960 , 0 , 0
19961 , 0 , 0
19962 , 0 , 0
19963 , 111 , 0
19964 , 0 , 0
19965 , 0 , 102
19966 , 0 , 112
19967 , 0 , 130
19968 , 0 , 0
19969 , 0 , 0
19970 , 0 , 0
19971 , 126 , 0
19972 , 0 , 106
19973 , 108 , 0
19974 , 0 , 0
19975 , 0 , 0
19976 , 102 , 0
19977 , 0 , 0
19978 , 0 , 0
19979 , 0 , 0
19980 , 0 , 101
19981 , 0 , 0
19982 , 0 , 0
19983 , 0 , 0
19984 , 0 , 0
19985 , 94 , 0
19986 , 130 , 98
19987 , 0 , 0
19988 , 0 , 0
19989 , 0 , 0
19990 , 0 , 0
19991 , 0 , 0
19992 , 0 , 0
19993 , 0 , 0
19994 , 0 , 104
19995 , 0 , 0
19996 , 78 , 0
19997 , 0 , 226
19998 , 0 , 0
19999 , 0 , 123
20000 , 0 , 0
20001 , 0 , 0
20002 , 101 , 0
20003 , 0 , 0
20004 , 0 , 0
20005 , 117 , 0
20006 , 0 , 0
20007 , 0 , 0
20008 , 0 , 0
20009 , 0 , 0
20010 , 0 , 109
20011 , 0 , 0
20012 , 0 , 0
20013 , 192 , 0
20014 , 120 , 0
20015 , 0 , 0
20016 , 0 , 0
20017 , 0 , 0
20018 , 0 , 0
20019 , 0 , 0
20020 , 112 , 0
20021 , 0 , 0
20022 , 0 , 0
20023 , 0 , 0
20024 , 138 , 0
20025 , 0 , 0
20026 , 102 , 0
20027 , 0 , 0
20028 , 0 , 0
20029 , 98 , 84
20030 , 0 , 0
20031 , 116 , 103
20032 , 0 , 0
20033 , 0 , 0
20034 , 0 , 91
20035 , 0 , 0
20036 , 0 , 85
20037 , 0 , 0
20038 , 0 , 0
20039 , 0 , 97
20040 , 117 , 0
20041 , 107 , 0
20042 , 0 , 0
20043 , 0 , 0
20044 , 0 , 0
20045 , 0 , 0
20046 , 0 , 87
20047 , 0 , 105
20048 , 0 , 0
20049 , 331 , 77
20050 , 0 , 103
20051 , 0 , 0
20052 , 0 , 0
20053 , 83 , 0
20054 , 0 , 0
20055 , 0 , 0
20056 , 0 , 0
20057 , 0 , 0
20058 , 0 , 126
20059 , 0 , 0
20060 , 0 , 0
20061 , 0 , 0
20062 , 99 , 0
20063 , 105 , 0
20064 , 0 , 105
20065 , 0 , 0
20066 , 0 , 84
20067 , 0 , 0
20068 , 0 , 0
20069 , 0 , 0
20070 , 0 , 0
20071 , 0 , 98
20072 , 105 , 112
20073 , 0 , 0
20074 , 0 , 0
20075 , 0 , 0
20076 , 0 , 0
20077 , 106 , 0
20078 , 0 , 0
20079 , 0 , 128
20080 , 0 , 0
20081 , 117 , 117
20082 , 0 , 0
20083 , 0 , 0
20084 , 0 , 114
20085 , 0 , 0
20086 , 0 , 0
20087 , 0 , 106
20088 , 0 , 0
20089 , 0 , 0
20090 , 170 , 0
20091 , 204 , 0
20092 , 0 , 0
20093 , 0 , 0
20094 , 103 , 0
20095 , 0 , 0
20096 , 0 , 0
20097 , 0 , 0
20098 , 0 , 0
20099 , 90 , 0
20100 , 0 , 0
20101 , 0 , 0
20102 , 0 , 0
20103 , 0 , 0
20104 , 0 , 0
20105 , 0 , 0
20106 , 97 , 0
20107 , 120 , 0
20108 , 0 , 99
20109 , 101 , 0
20110 , 0 , 221
20111 , 102 , 0
20112 , 0 , 0
20113 , 0 , 111
20114 , 0 , 103
20115 , 103 , 0
20116 , 0 , 209
20117 , 111 , 134
20118 , 0 , 0
20119 , 0 , 0
20120 , 0 , 0
20121 , 0 , 0
20122 , 0 , 0
20123 , 0 , 0
20124 , 0 , 0
20125 , 98 , 0
20126 , 0 , 0
20127 , 116 , 0
20128 , 78 , 120
20129 , 96 , 0
20130 , 0 , 0
20131 , 96 , 0
20132 , 0 , 0
20133 , 0 , 0
20134 , 0 , 0
20135 , 0 , 0
20136 , 0 , 100
20137 , 123 , 0
20138 , 0 , 0
20139 , 0 , 104
20140 , 0 , 130
20141 , 0 , 0
20142 , 97 , 0
20143 , 0 , 0
20144 , 0 , 0
20145 , 112 , 0
20146 , 0 , 0
20147 , 107 , 0
20148 , 0 , 0
20149 , 96 , 0
20150 , 0 , 0
20151 , 0 , 110
20152 , 0 , 0
20153 , 0 , 0
20154 , 0 , 107
20155 , 0 , 154
20156 , 101 , 110
20157 , 0 , 0
20158 , 0 , 0
20159 , 112 , 0
20160 , 112 , 0
20161 , 0 , 114
20162 , 0 , 0
20163 , 0 , 0
20164 , 97 , 0
20165 , 90 , 0
20166 , 0 , 0
20167 , 0 , 0
20168 , 0 , 0
20169 , 0 , 121
20170 , 0 , 0
20171 , 0 , 89
20172 , 0 , 223
20173 , 0 , 0
20174 , 0 , 0
20175 , 0 , 0
20176 , 109 , 0
20177 , 82 , 100
20178 , 0 , 0
20179 , 0 , 76
20180 , 0 , 0
20181 , 0 , 0
20182 , 0 , 0
20183 , 0 , 0
20184 , 0 , 0
20185 , 0 , 0
20186 , 0 , 0
20187 , 0 , 198
20188 , 0 , 0
20189 , 102 , 99
20190 , 0 , 0
20191 , 0 , 110
20192 , 0 , 0
20193 , 0 , 99
20194 , 0 , 0
20195 , 0 , 93
20196 , 101 , 0
20197 , 0 , 127
20198 , 0 , 0
20199 , 0 , 0
20200 , 0 , 0
20201 , 87 , 0
20202 , 105 , 0
20203 , 0 , 93
20204 , 0 , 0
20205 , 0 , 0
20206 , 0 , 0
20207 , 0 , 122
20208 , 0 , 0
20209 , 85 , 0
20210 , 0 , 0
20211 , 100 , 0
20212 , 0 , 0
20213 , 0 , 0
20214 , 0 , 0
20215 , 120 , 0
20216 , 0 , 99
20217 , 0 , 0
20218 , 0 , 93
20219 , 0 , 76
20220 , 0 , 108
20221 , 0 , 0
20222 , 113 , 101
20223 , 105 , 0
20224 , 0 , 110
20225 , 0 , 0
20226 , 0 , 0
20227 , 112 , 0
20228 , 0 , 89
20229 , 0 , 0
20230 , 0 , 0
20231 , 0 , 0
20232 , 0 , 0
20233 , 0 , 0
20234 , 0 , 109
20235 , 0 , 0
20236 , 0 , 0
20237 , 112 , 0
20238 , 0 , 107
20239 , 0 , 0
20240 , 95 , 0
20241 , 0 , 0
20242 , 0 , 0
20243 , 0 , 0
20244 , 0 , 0
20245 , 92 , 0
20246 , 0 , 0
20247 , 0 , 0
20248 , 127 , 0
20249 , 0 , 0
20250 , 0 , 0
20251 , 0 , 0
20252 , 0 , 0
20253 , 0 , 0
20254 , 0 , 0
20255 , 0 , 0
20256 , 81 , 0
20257 , 219 , 0
20258 , 114 , 0
20259 , 109 , 0
20260 , 0 , 92
20261 , 0 , 0
20262 , 0 , 0
20263 , 0 , 0
20264 , 74 , 0
20265 , 0 , 0
20266 , 0 , 0
20267 , 0 , 0
20268 , 0 , 99
20269 , 106 , 0
20270 , 0 , 120
20271 , 0 , 0
20272 , 0 , 0
20273 , 94 , 0
20274 , 0 , 0
20275 , 0 , 0
20276 , 0 , 98
20277 , 0 , 91
20278 , 0 , 0
20279 , 0 , 0
20280 , 0 , 106
20281 , 0 , 133
20282 , 110 , 0
20283 , 104 , 0
20284 , 0 , 0
20285 , 0 , 104
20286 , 0 , 0
20287 , 0 , 88
20288 , 0 , 103
20289 , 0 , 0
20290 , 0 , 0
20291 , 0 , 0
20292 , 0 , 0
20293 , 0 , 0
20294 , 0 , 0
20295 , 122 , 0
20296 , 0 , 110
20297 , 0 , 0
20298 , 89 , 0
20299 , 0 , 0
20300 , 0 , 0
20301 , 0 , 0
20302 , 0 , 0
20303 , 100 , 0
20304 , 0 , 0
20305 , 0 , 0
20306 , 97 , 0
20307 , 0 , 0
20308 , 0 , 0
20309 , 0 , 0
20310 , 0 , 0
20311 , 0 , 79
20312 , 0 , 125
20313 , 0 , 0
20314 , 0 , 0
20315 , 0 , 96
20316 , 0 , 0
20317 , 0 , 0
20318 , 0 , 0
20319 , 0 , 106
20320 , 101 , 0
20321 , 0 , 0
20322 , 0 , 0
20323 , 106 , 0
20324 , 101 , 0
20325 , 0 , 0
20326 , 0 , 0
20327 , 0 , 0
20328 , 108 , 0
20329 , 0 , 186
20330 , 0 , 0
20331 , 0 , 0
20332 , 0 , 0
20333 , 0 , 0
20334 , 0 , 103
20335 , 0 , 0
20336 , 0 , 0
20337 , 0 , 121
20338 , 102 , 111
20339 , 0 , 0
20340 , 0 , 0
20341 , 0 , 0
20342 , 0 , 0
20343 , 0 , 0
20344 , 0 , 0
20345 , 106 , 234
20346 , 0 , 0
20347 , 0 , 0
20348 , 0 , 0
20349 , 0 , 0
20350 , 0 , 101
20351 , 0 , 0
20352 , 0 , 0
20353 , 0 , 0
20354 , 0 , 0
20355 , 0 , 0
20356 , 0 , 0
20357 , 0 , 0
20358 , 0 , 0
20359 , 0 , 0
20360 , 0 , 101
20361 , 0 , 0
20362 , 0 , 90
20363 , 0 , 0
20364 , 0 , 0
20365 , 0 , 0
20366 , 0 , 0
20367 , 0 , 0
20368 , 103 , 0
20369 , 0 , 0
20370 , 0 , 0
20371 , 109 , 112
20372 , 0 , 0
20373 , 0 , 0
20374 , 0 , 0
20375 , 0 , 0
20376 , 0 , 0
20377 , 107 , 91
20378 , 218 , 0
20379 , 0 , 0
20380 , 209 , 318
20381 , 0 , 0
20382 , 0 , 0
20383 , 0 , 0
20384 , 108 , 0
20385 , 0 , 0
20386 , 105 , 112
20387 , 0 , 0
20388 , 0 , 114
20389 , 105 , 0
20390 , 0 , 0
20391 , 0 , 0
20392 , 0 , 0
20393 , 0 , 0
20394 , 96 , 0
20395 , 0 , 0
20396 , 0 , 0
20397 , 104 , 0
20398 , 0 , 0
20399 , 0 , 0
20400 , 111 , 0
20401 , 100 , 100
20402 , 95 , 0
20403 , 94 , 0
20404 , 0 , 0
20405 , 109 , 109
20406 , 0 , 0
20407 , 0 , 0
20408 , 0 , 0
20409 , 0 , 113
20410 , 0 , 0
20411 , 0 , 96
20412 , 0 , 0
20413 , 0 , 0
20414 , 113 , 0
20415 , 0 , 117
20416 , 0 , 0
20417 , 0 , 0
20418 , 128 , 0
20419 , 0 , 0
20420 , 0 , 105
20421 , 0 , 0
20422 , 0 , 0
20423 , 0 , 104
20424 , 0 , 0
20425 , 0 , 0
20426 , 99 , 96
20427 , 0 , 0
20428 , 0 , 0
20429 , 0 , 0
20430 , 115 , 93
20431 , 0 , 113
20432 , 0 , 0
20433 , 0 , 0
20434 , 0 , 0
20435 , 120 , 0
20436 , 0 , 0
20437 , 0 , 0
20438 , 0 , 0
20439 , 0 , 0
20440 , 0 , 0
20441 , 116 , 84
20442 , 92 , 0
20443 , 0 , 91
20444 , 0 , 0
20445 , 99 , 103
20446 , 0 , 0
20447 , 0 , 0
20448 , 0 , 0
20449 , 0 , 0
20450 , 0 , 0
20451 , 101 , 0
20452 , 104 , 0
20453 , 0 , 0
20454 , 0 , 0
20455 , 120 , 0
20456 , 0 , 0
20457 , 0 , 0
20458 , 0 , 0
20459 , 0 , 0
20460 , 0 , 0
20461 , 0 , 0
20462 , 0 , 0
20463 , 229 , 0
20464 , 0 , 0
20465 , 0 , 119
20466 , 209 , 0
20467 , 130 , 90
20468 , 0 , 0
20469 , 0 , 0
20470 , 0 , 0
20471 , 0 , 0
20472 , 0 , 0
20473 , 0 , 0
20474 , 0 , 0
20475 , 0 , 114
20476 , 0 , 0
20477 , 0 , 0
20478 , 0 , 0
20479 , 96 , 0
20480 , 0 , 0
20481 , 0 , 0
20482 , 0 , 0
20483 , 0 , 0
20484 , 0 , 0
20485 , 0 , 0
20486 , 0 , 0
20487 , 0 , 0
20488 , 0 , 0
20489 , 0 , 0
20490 , 0 , 0
20491 , 102 , 0
20492 , 0 , 0
20493 , 0 , 111
20494 , 101 , 0
20495 , 0 , 0
20496 , 0 , 98
20497 , 0 , 0
20498 , 0 , 87
20499 , 0 , 0
20500 , 0 , 0
20501 , 0 , 0
20502 , 0 , 0
20503 , 0 , 0
20504 , 0 , 0
20505 , 0 , 0
20506 , 0 , 89
20507 , 0 , 0
20508 , 0 , 0
20509 , 90 , 0
20510 , 0 , 0
20511 , 0 , 0
20512 , 0 , 106
20513 , 0 , 0
20514 , 0 , 0
20515 , 0 , 94
20516 , 0 , 0
20517 , 0 , 0
20518 , 0 , 0
20519 , 0 , 0
20520 , 0 , 0
20521 , 109 , 0
20522 , 106 , 0
20523 , 0 , 0
20524 , 0 , 0
20525 , 0 , 0
20526 , 0 , 0
20527 , 0 , 0
20528 , 0 , 0
20529 , 96 , 0
20530 , 99 , 0
20531 , 0 , 0
20532 , 109 , 0
20533 , 0 , 0
20534 , 0 , 0
20535 , 0 , 0
20536 , 113 , 0
20537 , 0 , 0
20538 , 98 , 0
20539 , 0 , 0
20540 , 0 , 115
20541 , 0 , 0
20542 , 114 , 85
20543 , 0 , 0
20544 , 103 , 0
20545 , 0 , 94
20546 , 0 , 0
20547 , 0 , 0
20548 , 116 , 117
20549 , 0 , 0
20550 , 0 , 0
20551 , 108 , 86
20552 , 102 , 0
20553 , 106 , 0
20554 , 0 , 108
20555 , 0 , 0
20556 , 194 , 0
20557 , 0 , 99
20558 , 0 , 0
20559 , 0 , 0
20560 , 0 , 0
20561 , 0 , 0
20562 , 79 , 0
20563 , 0 , 114
20564 , 0 , 0
20565 , 0 , 0
20566 , 0 , 0
20567 , 93 , 109
20568 , 101 , 0
20569 , 0 , 0
20570 , 109 , 0
20571 , 0 , 0
20572 , 184 , 0
20573 , 0 , 0
20574 , 0 , 0
20575 , 0 , 0
20576 , 0 , 0
20577 , 0 , 0
20578 , 0 , 0
20579 , 0 , 97
20580 , 0 , 88
20581 , 111 , 0
20582 , 0 , 0
20583 , 0 , 0
20584 , 0 , 0
20585 , 0 , 0
20586 , 106 , 0
20587 , 0 , 0
20588 , 106 , 103
20589 , 0 , 0
20590 , 0 , 0
20591 , 0 , 101
20592 , 0 , 0
20593 , 0 , 211
20594 , 0 , 0
20595 , 0 , 0
20596 , 0 , 0
20597 , 0 , 0
20598 , 0 , 0
20599 , 108 , 0
20600 , 0 , 0
20601 , 103 , 0
20602 , 0 , 0
20603 , 85 , 105
20604 , 109 , 0
20605 , 0 , 0
20606 , 0 , 0
20607 , 0 , 0
20608 , 0 , 0
20609 , 0 , 0
20610 , 117 , 0
20611 , 116 , 95
20612 , 0 , 0
20613 , 0 , 107
20614 , 0 , 0
20615 , 125 , 0
20616 , 111 , 106
20617 , 0 , 0
20618 , 0 , 0
20619 , 219 , 0
20620 , 91 , 89
20621 , 327 , 105
20622 , 0 , 88
20623 , 0 , 0
20624 , 0 , 0
20625 , 0 , 0
20626 , 0 , 0
20627 , 0 , 100
20628 , 0 , 0
20629 , 0 , 0
20630 , 0 , 0
20631 , 0 , 0
20632 , 92 , 0
20633 , 0 , 0
20634 , 0 , 0
20635 , 129 , 87
20636 , 0 , 0
20637 , 0 , 0
20638 , 0 , 0
20639 , 0 , 0
20640 , 0 , 93
20641 , 213 , 0
20642 , 0 , 0
20643 , 0 , 127
20644 , 0 , 101
20645 , 0 , 0
20646 , 0 , 0
20647 , 0 , 0
20648 , 0 , 0
20649 , 0 , 0
20650 , 0 , 0
20651 , 0 , 0
20652 , 105 , 0
20653 , 0 , 0
20654 , 0 , 0
20655 , 97 , 93
20656 , 122 , 0
20657 , 0 , 112
20658 , 0 , 0
20659 , 113 , 101
20660 , 0 , 0
20661 , 0 , 0
20662 , 0 , 0
20663 , 0 , 0
20664 , 0 , 0
20665 , 0 , 0
20666 , 0 , 0
20667 , 117 , 0
20668 , 0 , 0
20669 , 88 , 0
20670 , 106 , 0
20671 , 0 , 0
20672 , 105 , 0
20673 , 0 , 0
20674 , 0 , 0
20675 , 0 , 0
20676 , 108 , 0
20677 , 0 , 97
20678 , 0 , 0
20679 , 0 , 0
20680 , 0 , 105
20681 , 0 , 0
20682 , 0 , 0
20683 , 0 , 0
20684 , 0 , 0
20685 , 0 , 0
20686 , 0 , 0
20687 , 98 , 0
20688 , 0 , 0
20689 , 150 , 0
20690 , 94 , 0
20691 , 96 , 0
20692 , 235 , 0
20693 , 0 , 0
20694 , 0 , 0
20695 , 0 , 0
20696 , 0 , 0
20697 , 0 , 0
20698 , 0 , 0
20699 , 0 , 0
20700 , 0 , 0
20701 , 88 , 0
20702 , 0 , 0
20703 , 0 , 0
20704 , 104 , 0
20705 , 0 , 0
20706 , 0 , 0
20707 , 0 , 0
20708 , 0 , 205
20709 , 0 , 0
20710 , 0 , 0
20711 , 0 , 0
20712 , 0 , 0
20713 , 85 , 0
20714 , 0 , 0
20715 , 116 , 92
20716 , 0 , 0
20717 , 113 , 0
20718 , 0 , 0
20719 , 0 , 117
20720 , 0 , 0
20721 , 0 , 99
20722 , 0 , 0
20723 , 117 , 0
20724 , 101 , 219
20725 , 0 , 0
20726 , 0 , 0
20727 , 0 , 115
20728 , 0 , 0
20729 , 96 , 0
20730 , 0 , 0
20731 , 0 , 0
20732 , 0 , 0
20733 , 0 , 0
20734 , 0 , 136
20735 , 0 , 0
20736 , 0 , 0
20737 , 0 , 0
20738 , 0 , 0
20739 , 0 , 0
20740 , 96 , 77
20741 , 0 , 0
20742 , 0 , 0
20743 , 103 , 0
20744 , 0 , 0
20745 , 0 , 0
20746 , 0 , 0
20747 , 117 , 0
20748 , 0 , 0
20749 , 0 , 113
20750 , 0 , 105
20751 , 0 , 111
20752 , 128 , 0
20753 , 89 , 0
20754 , 0 , 0
20755 , 0 , 0
20756 , 0 , 0
20757 , 0 , 0
20758 , 0 , 0
20759 , 0 , 0
20760 , 0 , 115
20761 , 122 , 81
20762 , 0 , 0
20763 , 0 , 0
20764 , 0 , 0
20765 , 99 , 0
20766 , 0 , 0
20767 , 0 , 0
20768 , 0 , 0
20769 , 0 , 0
20770 , 0 , 0
20771 , 0 , 118
20772 , 117 , 221
20773 , 0 , 0
20774 , 0 , 0
20775 , 0 , 0
20776 , 0 , 0
20777 , 0 , 0
20778 , 0 , 0
20779 , 0 , 0
20780 , 0 , 0
20781 , 0 , 0
20782 , 0 , 200
20783 , 0 , 0
20784 , 0 , 0
20785 , 0 , 0
20786 , 115 , 0
20787 , 94 , 99
20788 , 0 , 0
20789 , 0 , 0
